"seccion","munn","edon","disloc2015","disloc2013","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2013","RRI_2015","SQ","dsi_pob","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec"
1,1,28,3,13,752,3,3,0,1,1,0,1,0,161354,3148012,0,0.91611950948797,0.886816902868566,3,1,0.149,0.851,0.188,0,1,0,3,1
13,2,28,10,18,2876,10,10,0,1,1,0,0,0,126767,3148012,0,0.911700889107707,1.12877526915881,10,1,0.355,0.645,0.145,0.077,0.897,0.026,10,1
72,3,28,9,19,3750,9,9,1,0,0,0,0,0,141812,3148012,0,0.862765927124512,1.00902218814666,9,1,0.727,0.272,0.127,0.071,0.929,0,9,1
101,4,28,1,17,1858,1,1,0,1,1,0,1,0,159163,3148012,0,1.11670676342863,0.899024613418034,1,1,0.509,0.491,0.143,0.146,0.854,0,1,1
125,7,28,12,4,3496,12,12,0,1,1,0,1,0,150908,3148012,0,1.01460274650756,0.948203240023422,12,1,0.433,0.567,0.2,0.053,0.947,0,12,1
160,9,28,8,19,2787,8,8,1,0,0,0,0,0,145755,3148012,0,0.862765927124512,0.981725872494628,8,1,0.727,0.272,0.127,0.071,0.929,0,8,1
273,12,28,2,18,401,2,2,0,1,1,0,0,0,159209,3148012,0,0.911700889107707,0.898764859684154,2,1,0.355,0.645,0.145,0.077,0.897,0.026,2,1
498,22,28,16,10,2053,16,16,1,0,0,0,1,0,134558,3148012,0,1.197227675478,1.063418410986,16,1,1,0,0,0.135,0.865,0,16,1
499,22,28,17,10,1524,17,17,1,0,0,0,0,0,137940,3148012,0,1.197227675478,1.03734561798938,17,1,1,0,0,0.135,0.865,0,17,1
545,22,28,15,10,2862,15,15,1,0,0,0,0,0,115153,3148012,0,1.197227675478,1.24262029252781,15,1,1,0,0,0.135,0.865,0,15,1
608,22,28,14,11,1313,14,14,1,0,0,0,0,0,137754,3148012,0,1.10073736534551,1.03874627630018,14,1,0.915,0.086,0.043,0.071,0.929,0,14,1
749,27,28,11,1,12318,11,11,1,0,0,0,1,0,126749,3148012,0,1.35768122042483,1.12893556987002,11,1,1,0,0,0.125,0.875,0,11,1
760,27,28,13,1,1187,13,13,1,0,0,0,0,0,149664,3148012,0,1.35768122042483,0.956084659941299,13,1,1,0,0,0.125,0.875,0,13,1
935,32,28,18,4,3212,18,18,0,1,1,1,0,0,115823,3148012,0,1.01460274650756,1.23543212095572,18,1,0.433,0.567,0.2,0.053,0.947,0,18,1
938,32,28,20,5,462,20,20,1,0,0,0,0,0,142812,3148012,0,1.10517520541155,1.00195680016703,20,1,0.96,0.04,0.02,0.296,0.704,0,20,1
994,32,28,21,6,136,21,21,0,1,1,0,1,0,145004,3148012,0,0.707917946596025,0.986810395199129,21,1,0.77,0.229,0.081,0.158,0.842,0,21,1
1021,32,28,19,6,1735,19,19,1,0,0,0,0,0,145301,3148012,0,0.707917946596025,0.984793322451012,19,1,0.77,0.229,0.081,0.158,0.842,0,19,1
1084,32,28,22,7,2959,22,22,1,0,0,0,0,0,132749,3148012,0,0.911561497735004,1.07790984900417,22,1,0.846,0.154,0.077,0.833,0.167,0,22,1
1304,38,28,7,21,5542,7,7,1,0,0,1,0,0,148300,3148012,0,0.921357680341615,0.964878317905964,7,1,1,0,0,0.8,0.2,0,7,1
1358,38,28,6,22,3063,6,6,0,1,1,0,0,0,149298,3148012,0,1.00561134100381,0.958428475568692,6,1,0.983,0.016,0.008,0.78,0.22,0,6,1
1562,41,28,5,14,10725,5,5,1,0,0,0,1,0,161066,3148012,0,0.868157494420979,0.888402608529761,5,1,0.56,0.44,0.088,0,1,0,5,1
1589,41,28,4,15,1560,4,4,1,0,0,0,0,0,160873,3148012,0,0.908015601194607,0.889468428794481,4,1,0.976,0.024,0.012,0,1,0,4,1
